id,catalog_number,cad
129292,071483,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071483.dxf
127732,136280,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136280.dxf
130443,068053,https://mro-host.herokuapp.com/file_download/?name=baldor3d_068053.dxf
791384,076301,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076301.dxf
134188,005085,https://mro-host.herokuapp.com/file_download/?name=baldor3d_005085.dxf
124693,033270,https://mro-host.herokuapp.com/file_download/?name=baldor3d_033270.dxf
125234,131383,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131383.dxf
133539,070752,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070752.dxf
131061,129222,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129222.dxf
791428,136860,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136860.dxf
132964,064306,https://mro-host.herokuapp.com/file_download/?name=baldor3d_064306.dxf
791893,076281,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076281.dxf
130445,127571,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127571.dxf
125121,124444,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124444.dxf
123045,066269,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066269.dxf
1291145,077229,https://mro-host.herokuapp.com/file_download/?name=baldor3d_077229.dxf
133551,071281,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071281.dxf
123350,058897,https://mro-host.herokuapp.com/file_download/?name=baldor3d_058897.dxf
125285,130316,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130316.dxf
125123,124446,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124446.dxf
133275,070920,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070920.dxf
125699,067726,https://mro-host.herokuapp.com/file_download/?name=baldor3d_067726.dxf
128865,070698,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070698.dxf
791589,076063,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076063.dxf
132262,023276,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023276.dxf
125529,126604,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126604.dxf
131492,023547,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023547.dxf
791606,076166,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076166.dxf
125683,128483,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128483.dxf
132438,128710,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128710.dxf
134234,070604,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070604.dxf
129035,070835,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070835.dxf
128227,070904,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070904.dxf
132308,124472,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124472.dxf
128571,069870,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069870.dxf
133519,070823,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070823.dxf
791771,076119,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076119.dxf
133163,129266,https://mro-host.herokuapp.com/file_download/?name=baldor3d_ 129266.dxf
127202,056791,https://mro-host.herokuapp.com/file_download/?name=baldor3d_056791.dxf
134213,069557,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069557.dxf
129284,071436,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071436.dxf
127657,129761,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129761.dxf
122714,023384,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023384.dxf
132355,048032,https://mro-host.herokuapp.com/file_download/?name=baldor3d_048032.dxf
133387,069559,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069559.dxf
125011,089025,https://mro-host.herokuapp.com/file_download/?name=baldor3d_089025.dxf
128737,130358,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130358.dxf
128699,053170,https://mro-host.herokuapp.com/file_download/?name=baldor3d_053170.dxf
791531,076148,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076148.dxf
124953,034324,https://mro-host.herokuapp.com/file_download/?name=baldor3d_034324.dxf
128454,069775,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069775.dxf
128282,069604,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069604.dxf
126790,130302,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130302.dxf
125254,130339,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130339.dxf
791670,136750,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136750.dxf
791724,136953,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136953.dxf
122650,023165,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023165.dxf
130589,125971,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125971.dxf
123533,123725,https://mro-host.herokuapp.com/file_download/?name=baldor3d_123725.dxf
133883,052101,https://mro-host.herokuapp.com/file_download/?name=baldor3d_052101.dxf
130556,069650,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069650.dxf
133374,069435,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069435.dxf
791590,076064,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076064.dxf
133873,104042,https://mro-host.herokuapp.com/file_download/?name=baldor3d_104042.dxf
791805,076346,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076346.dxf
127762,136181,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136181.dxf
131770,126285,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126285.dxf
122624,023002,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023000.dxf
133932,033920,https://mro-host.herokuapp.com/file_download/?name=baldor3d_033920.dxf
131451,023012,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023012.dxf
132623,066478,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066478.dxf
123858,006136,https://mro-host.herokuapp.com/file_download/?name=baldor3d_006136.dxf
131046,129156,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129156.dxf
131156,069717,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069717.dxf
