id,catalog_number,description,main_image,additional_description,attributes,Brand
2944392,BS135-85,"US Tsubaki BS135-85 CAM CLUTCH 85MM BORE, 22X5.4MM KW",product_images/29/44392/default_2944392.jpg,nan,nan,U.S.Tsubaki
822860,PL006X019RE-SS,US Tsubaki PL006X019RE-SS PL006X019RE-SS POWERLOCK,product_images/82/2860/a1729.jpg,nan,nan,U.S.Tsubaki
822864,PL014X030RE-SS,US Tsubaki PL014X030RE-SS PL014X030RE-SS POWERLOCK,product_images/82/2864/a1729.jpg,nan,nan,U.S.Tsubaki
822872,PL025X044RE-SS,US Tsubaki PL025X044RE-SS PL025X044RE-SS POWERLOCK,product_images/82/2872/a1729.jpg,nan,nan,U.S.Tsubaki
822880,PL048X072RE-SS,US Tsubaki PL048X072RE-SS PL048X072RE-SS POWERLOCK,product_images/82/2880/a1729.jpg,nan,nan,U.S.Tsubaki
822884,PL015X019EF,US Tsubaki PL015X019EF PL015X019EF POWER-LOCK,product_images/82/2884/a1752.jpg,nan,nan,U.S.Tsubaki
822896,PL070X079EF,US Tsubaki PL070X079EF PL070X079EF POWER-LOCK,product_images/82/2896/a1752.jpg,nan,nan,U.S.Tsubaki
822900,PL2JFL,"US Tsubaki PL2JFL PL 2-5/8"""" FL POWER-LOCK",product_images/82/2900/a1721.jpg,nan,nan,U.S.Tsubaki
822904,PL028X032EF,US Tsubaki PL028X032EF PL028X032EF POWER LOCK,product_images/82/2904/a1752.jpg,nan,nan,U.S.Tsubaki
822908,PL085X125AE,US Tsubaki PL085X125AE PL085X125AE POWER-LOCK,product_images/82/2908/a1713.jpg,nan,nan,U.S.Tsubaki
822916,PL022X047AD,US Tsubaki PL022X047AD PL022X047AD POWER-LOCK,product_images/82/2916/a1707.jpg,nan,nan,U.S.Tsubaki
822920,PL030X055AD,US Tsubaki PL030X055AD PL030X055AD POWER-LOCK,product_images/82/2920/a1707.jpg,nan,nan,U.S.Tsubaki
822924,PL068X115SL,US Tsubaki PL068X115SL PL068X115SL POWER-LOCK,product_images/82/2924/a1746.jpg,nan,nan,U.S.Tsubaki
822928,D100C45,US Tsubaki D100C45 D100C45 SB 1-1/2 HT,product_images/82/2928/Welded-Steel-Chain-Sprockets.jpg,nan,nan,U.S.Tsubaki
822932,D120C45,"US Tsubaki D120C45 D120C45 1-1/2"""" SB HT",product_images/82/2932/Welded-Steel-Chain-Sprockets.jpg,nan,nan,U.S.Tsubaki
822940,D160C60,"US Tsubaki D160C60 D160C60 1-1/2"""" SB HT",product_images/82/2940/Welded-Steel-Chain-Sprockets.jpg,nan,nan,U.S.Tsubaki
822956,100Q25,US Tsubaki 100Q25 100Q25 SPLIT TAPER HT,product_images/82/2956/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822960,100Q30,US Tsubaki 100Q30 100Q30 SPLIT TAPER HT,product_images/82/2960/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822964,100R27,US Tsubaki 100R27 100R27 SPLIT TAPER HT,product_images/82/2964/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822968,120R18,US Tsubaki 120R18 120R18 SPLIT TAPER HT,product_images/82/2968/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822972,120S60,US Tsubaki 120S60 120S60 SPLIT TAPER HT,product_images/82/2972/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822976,40P44,US Tsubaki 40P44 40P44 SPLIT TAPER HT,product_images/82/2976/Steel_Split.jpg,nan,nan,U.S.Tsubaki
822988,60Q36,US Tsubaki 60Q36 60Q36 SPLIT TAPER HT,product_images/82/2988/Steel_Split.jpg,nan,nan,U.S.Tsubaki
823004,80Q36,US Tsubaki 80Q36 80Q36 SPLIT TAPER HT,product_images/82/3004/Steel_Split.jpg,nan,nan,U.S.Tsubaki
823008,80Q48,US Tsubaki 80Q48 80Q48 SPLIT TAPER HT,product_images/82/3008/Steel_Split.jpg,nan,nan,U.S.Tsubaki
823020,DS60P19,US Tsubaki DS60P19 DS60P19 SPLIT TAPER HT,product_images/82/3020/default_823020.jpg,nan,nan,U.S.Tsubaki
823024,S1-1P,US Tsubaki S1-1P S1 1-7/8 SPLIT TAPER,product_images/82/3024/default_823024.jpg,nan,nan,U.S.Tsubaki
823028,U0-4H,US Tsubaki U0-4H U0 4-1/2 SPLIT TAPER,product_images/82/3028/default_823028.jpg,nan,nan,U.S.Tsubaki
823032,RS06-1B12FH,UST 06-1B12F 1/2 HT TEETH: 12 BORE: 1/2 INCH,product_images/82/3032/ANSI-Spkt.jpg,nan,"""Bore""=>""1/2\"""", ""Teeth""=>""12""",U.S.Tsubaki
823036,RS06-1B14FH,UST 06-1B14F 1/2 HT TEETH: 14 BORE: 1/2 INCH,product_images/82/3036/ANSI-Spkt.jpg,nan,"""Bore""=>""1/2\"""", ""Teeth""=>""14""",U.S.Tsubaki
823040,RS06-1B15FL,UST 06-1B15F 3/4 HT TEETH: 15 BORE: 3/4 INCH,product_images/82/3040/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""15""",U.S.Tsubaki
823048,RS06-1B18FH,UST 06-1B18F 1/2 HT TEETH: 18 BORE: 1/2 INCH,product_images/82/3048/ANSI-Spkt.jpg,nan,"""Bore""=>""1/2\"""", ""Teeth""=>""18""",U.S.Tsubaki
823052,RS06-1B19F-1,UST 06-1B19F 1 HT TEETH: 19 BORE: 1 INCH,product_images/82/3052/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""19""",U.S.Tsubaki
823056,RS06-1B20F-1,UST 06-1B20F 1 HT TEETH: 20 BORE: 1 INCH,product_images/82/3056/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""20""",U.S.Tsubaki
823060,RS06-1B21F-1,UST 06-1B21F 1 HT TEETH: 21 BORE: 1 INCH,product_images/82/3060/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""21""",U.S.Tsubaki
823064,RS06-1B22F-1,UST 06-1B22F 1 HT TEETH: 22 BORE: 1 INCH,product_images/82/3064/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""22""",U.S.Tsubaki
823068,RS06-1B23F-1,UST 06-1B23F 1 HT TEETH: 23 BORE: 1 INCH,product_images/82/3068/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""23""",U.S.Tsubaki
823072,RS06-1B24F-1,UST 06-1B24F 1 HT TEETH: 24 BORE: 1 INCH,product_images/82/3072/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""24""",U.S.Tsubaki
823076,RS06-1B25F-1,UST 06-1B25F 1 HT TEETH: 25 BORE: 1 INCH,product_images/82/3076/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""25""",U.S.Tsubaki
823080,RS06-1B26F-1,UST 06-1B26F 1 HT TEETH: 26 BORE: 1 INCH,product_images/82/3080/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""26""",U.S.Tsubaki
823084,RS06-1B26FJ,UST 06-1B26F 5/8 HT TEETH: 26 BORE: 5/8 INCH,product_images/82/3084/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""26""",U.S.Tsubaki
823088,RS06-1B27F-1B,UST 06-1B27F 1-1/8 HT TEETH: 27 BORE: 1-1/8 INCH,product_images/82/3088/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""27""",U.S.Tsubaki
823092,RS06-1B27FL,UST 06-1B27F 3/4 HT TEETH: 27 BORE: 3/4 INCH,product_images/82/3092/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""27""",U.S.Tsubaki
823096,RS06-1B28F-1C,UST 06-1B28F 1-3/16 HT TEETH: 28 BORE: 1-3/16 INCH,product_images/82/3096/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""28""",U.S.Tsubaki
823100,RS06-1B28FP,UST 06-1B28F 7/8 HT TEETH: 28 BORE: 7/8 INCH,product_images/82/3100/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""28""",U.S.Tsubaki
823104,RS06-1B30F-1D,UST 06-1B30F 1-1/4 HT TEETH: 30 BORE: 1-1/4 INCH,product_images/82/3104/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""30""",U.S.Tsubaki
823108,RS06-1B35F-1,UST 06-1B35F 1 HT TEETH: 35 BORE: 1 INCH,product_images/82/3108/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""35""",U.S.Tsubaki
823112,RS06-1B35FJ,UST 06-1B35F 5/8 HT TEETH: 35 BORE: 5/8 INCH,product_images/82/3112/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""35""",U.S.Tsubaki
823116,RS06-1B40F-1B,UST 06-1B40F 1-1/8 HT TEETH: 40 BORE: 1-1/8 INCH,product_images/82/3116/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""40""",U.S.Tsubaki
823120,RS06-1B40FL,UST 06-1B40F 3/4 HT TEETH: 40 BORE: 3/4 INCH,product_images/82/3120/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""40""",U.S.Tsubaki
823124,RS06-1B45F-1C,UST 06-1B45F 1-3/16 HT TEETH: 45 BORE: 1-3/16 INCH,product_images/82/3124/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""45""",U.S.Tsubaki
823128,RS06-1B60F-1,UST 06-1B60F 1 HT TEETH: 60 BORE: 1 INCH,product_images/82/3128/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""60""",U.S.Tsubaki
823132,RS06-1B60FL,UST 06-1B60F 3/4 HT TEETH: 60 BORE: 3/4 INCH,product_images/82/3132/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""60""",U.S.Tsubaki
823136,RS08-1B10FJ,UST 08-1B10F 5/8 HT TEETH: 10 BORE: 5/8 INCH,product_images/82/3136/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""10""",U.S.Tsubaki
823140,RS08-1B11FL,UST 08-1B11F 3/4 HT TEETH: 11 BORE: 3/4 INCH,product_images/82/3140/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""11""",U.S.Tsubaki
823144,RS08-1B13FH,UST 08-1B13F 1/2 HT TEETH: 13 BORE: 1/2 INCH,product_images/82/3144/ANSI-Spkt.jpg,nan,"""Bore""=>""1/2\"""", ""Teeth""=>""13""",U.S.Tsubaki
823148,RS08-1B14F-1,UST 08-1B14F 1 HT TEETH: 14 BORE: 1 INCH,product_images/82/3148/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""14""",U.S.Tsubaki
823152,RS08-1B14FP,UST 08-1B14F 7/8 HT TEETH: 14 BORE: 7/8 INCH,product_images/82/3152/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""14""",U.S.Tsubaki
823156,RS08-1B15FH,UST 08-1B15F 1/2 HT TEETH: 15 BORE: 1/2 INCH,product_images/82/3156/ANSI-Spkt.jpg,nan,"""Bore""=>""1/2\"""", ""Teeth""=>""15""",U.S.Tsubaki
823168,RS08-1B17F-1B,UST 08-1B17F 1-1/8 HT TEETH: 17 BORE: 1-1/8 INCH,product_images/82/3168/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""17""",U.S.Tsubaki
823172,RS08-1B17FJ,UST 08-1B17F 5/8 HT TEETH: 17 BORE: 5/8 INCH,product_images/82/3172/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""17""",U.S.Tsubaki
823176,RS08-1B18F-1B,UST 08-1B18F 1-1/8 HT TEETH: 18 BORE: 1-1/8 INCH,product_images/82/3176/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""18""",U.S.Tsubaki
823180,RS08-1B18FJ,UST 08-1B18F 5/8 HT TEETH: 18 BORE: 5/8 INCH,product_images/82/3180/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""18""",U.S.Tsubaki
823184,RS08-1B19F-1B,UST 08-1B19F 1-1/8 HT TEETH: 19 BORE: 1-1/8 INCH,product_images/82/3184/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""19""",U.S.Tsubaki
823188,RS08-1B19FJ,UST 08-1B19F 5/8 HT TEETH: 19 BORE: 5/8 INCH,product_images/82/3188/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""19""",U.S.Tsubaki
823192,RS08-1B20F-1B,UST 08-1B20F 1-1/8 HT TEETH: 20 BORE: 1-1/8 INCH,product_images/82/3192/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""20""",U.S.Tsubaki
823196,RS08-1B20FJ,UST 08-1B20F 5/8 HT TEETH: 20 BORE: 5/8 INCH,product_images/82/3196/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""20""",U.S.Tsubaki
823200,RS08-1B21F-1B,UST 08-1B21F 1-1/8 HT TEETH: 21 BORE: 1-1/8 INCH,product_images/82/3200/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""21""",U.S.Tsubaki
823204,RS08-1B21FJ,UST 08-1B21F 5/8 HT TEETH: 21 BORE: 5/8 INCH,product_images/82/3204/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""21""",U.S.Tsubaki
823208,RS08-1B22F-1B,UST 08-1B22F 1-1/8 HT TEETH: 22 BORE: 1-1/8 INCH,product_images/82/3208/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""22""",U.S.Tsubaki
823212,RS08-1B22FJ,UST 08-1B22F 5/8 HT TEETH: 22 BORE: 5/8 INCH,product_images/82/3212/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""22""",U.S.Tsubaki
823216,RS08-1B23F-1B,UST 08-1B23F 1-1/8 HT TEETH: 23 BORE: 1-1/8 INCH,product_images/82/3216/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""23""",U.S.Tsubaki
823220,RS08-1B23FJ,UST 08-1B23F 5/8 HT TEETH: 23 BORE: 5/8 INCH,product_images/82/3220/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""23""",U.S.Tsubaki
823224,RS08-1B24F-1B,UST 08-1B24F 1-1/8 HT TEETH: 24 BORE: 1-1/8 INCH,product_images/82/3224/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""24""",U.S.Tsubaki
823228,RS08-1B24FJ,UST 08-1B24F 5/8 HT TEETH: 24 BORE: 5/8 INCH,product_images/82/3228/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""24""",U.S.Tsubaki
823232,RS08-1B25F-1B,UST 08-1B25F 1-1/8 HT TEETH: 25 BORE: 1-1/8 INCH,product_images/82/3232/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""25""",U.S.Tsubaki
823236,RS08-1B25FL,UST 08-1B25F 3/4 HT TEETH: 25 BORE: 3/4 INCH,product_images/82/3236/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""25""",U.S.Tsubaki
823240,RS08-1B26F-1C,UST 08-1B26F 1-3/16 HT TEETH: 26 BORE: 1-3/16 INCH,product_images/82/3240/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""26""",U.S.Tsubaki
823244,RS08-1B27F-1,UST 08-1B27F 1 HT TEETH: 27 BORE: 1 INCH,product_images/82/3244/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""27""",U.S.Tsubaki
823248,RS08-1B27F-1G,UST 08-1B27F 1-7/16 HT TEETH: 27 BORE: 1-7/16 INCH,product_images/82/3248/ANSI-Spkt.jpg,nan,"""Bore""=>""1-7/16\"""", ""Teeth""=>""27""",U.S.Tsubaki
823252,RS08-1B28F-1B,UST 08-1B28F 1-1/8 HT TEETH: 28 BORE: 1-1/8 INCH,product_images/82/3252/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""28""",U.S.Tsubaki
823256,RS08-1B28FL,UST 08-1B28F 3/4 HT TEETH: 28 BORE: 3/4 INCH,product_images/82/3256/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""28""",U.S.Tsubaki
823260,RS08-1B29F-1C,UST 08-1B29F 1-3/16 HT TEETH: 29 BORE: 1-3/16 INCH,product_images/82/3260/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""29""",U.S.Tsubaki
823264,RS08-1B29FP,UST 08-1B29F 7/8 HT TEETH: 29 BORE: 7/8 INCH,product_images/82/3264/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""29""",U.S.Tsubaki
823268,RS08-1B30F-1D,UST 08-1B30F 1-1/4 HT TEETH: 30 BORE: 1-1/4 INCH,product_images/82/3268/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""30""",U.S.Tsubaki
823272,RS08-1B30FP,UST 08-1B30F 7/8 HT TEETH: 30 BORE: 7/8 INCH,product_images/82/3272/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""30""",U.S.Tsubaki
823276,RS08-1B35F-1D,UST 08-1B35F 1-1/4 HT TEETH: 35 BORE: 1-1/4 INCH,product_images/82/3276/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""35""",U.S.Tsubaki
823280,RS08-1B35FP,UST 08-1B35F 7/8 HT TEETH: 35 BORE: 7/8 INCH,product_images/82/3280/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""35""",U.S.Tsubaki
823284,RS08-1B40F-1D,UST 08-1B40F 1-1/4 HT TEETH: 40 BORE: 1-1/4 INCH,product_images/82/3284/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""40""",U.S.Tsubaki
823288,RS08-1B40FP,UST 08-1B40F 7/8 HT TEETH: 40 BORE: 7/8 INCH,product_images/82/3288/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""40""",U.S.Tsubaki
823292,RS08-1B45F-1D,UST 08-1B45F 1-1/4 HT TEETH: 45 BORE: 1-1/4 INCH,product_images/82/3292/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""45""",U.S.Tsubaki
823296,RS08-1B45FP,UST 08-1B45F 7/8 HT TEETH: 45 BORE: 7/8 INCH,product_images/82/3296/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""45""",U.S.Tsubaki
823300,RS08-1B60F-1D,UST 08-1B60F 1-1/4 HT TEETH: 60 BORE: 1-1/4 INCH,product_images/82/3300/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""60""",U.S.Tsubaki
823304,RS08-1B60FP,UST 08-1B60F 7/8 HT TEETH: 60 BORE: 7/8 INCH,product_images/82/3304/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""60""",U.S.Tsubaki
823308,RS10-1B11FJ,UST 10-1B11F 5/8 HT TEETH: 11 BORE: 5/8 INCH,product_images/82/3308/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""11""",U.S.Tsubaki
823312,RS10-1B12F-1B,UST 10-1B12F 1-1/8 HT TEETH: 12 BORE: 1-1/8 INCH,product_images/82/3312/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""12""",U.S.Tsubaki
823316,RS10-1B12FL,UST 10-1B12F 3/4 HT TEETH: 12 BORE: 3/4 INCH,product_images/82/3316/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""12""",U.S.Tsubaki
823320,RS10-1B13F-1C,UST 10-1B13F 1-3/16 HT TEETH: 13 BORE: 1-3/16 INCH,product_images/82/3320/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""13""",U.S.Tsubaki
823324,RS10-1B13FP,UST 10-1B13F 7/8 HT TEETH: 13 BORE: 7/8 INCH,product_images/82/3324/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""13""",U.S.Tsubaki
823328,RS10-1B14F-1D,UST 10-1B14F 1-1/4 HT TEETH: 14 BORE: 1-1/4 INCH,product_images/82/3328/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""14""",U.S.Tsubaki
823332,RS10-1B15F-1,UST 10-1B15F 1 HT TEETH: 15 BORE: 1 INCH,product_images/82/3332/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""15""",U.S.Tsubaki
823336,RS10-1B15F-1F,UST 10-1B15F 1-3/8 HT TEETH: 15 BORE: 1-3/8 INCH,product_images/82/3336/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/8\"""", ""Teeth""=>""15""",U.S.Tsubaki
823340,RS10-1B15FL,UST 10-1B15F 3/4 HT TEETH: 15 BORE: 3/4 INCH,product_images/82/3340/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""15""",U.S.Tsubaki
823344,RS10-1B16F-1C,UST 10-1B16F 1-3/16 HT TEETH: 16 BORE: 1-3/16 INCH,product_images/82/3344/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""16""",U.S.Tsubaki
823348,RS10-1B16F-1H,UST 10-1B16F 1-1/2 HT TEETH: 16 BORE: 1-1/2 INCH,product_images/82/3348/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/2\"""", ""Teeth""=>""16""",U.S.Tsubaki
823352,RS10-1B16FP,UST 10-1B16F 7/8 HT TEETH: 16 BORE: 7/8 INCH,product_images/82/3352/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""16""",U.S.Tsubaki
823356,RS10-1B17F-1D,UST 10-1B17F 1-1/4 HT TEETH: 17 BORE: 1-1/4 INCH,product_images/82/3356/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""17""",U.S.Tsubaki
823360,RS10-1B17F-1J,UST 10-1B17F 1-5/8 HT TEETH: 17 BORE: 1-5/8 INCH,product_images/82/3360/ANSI-Spkt.jpg,nan,"""Bore""=>""1-5/8\"""", ""Teeth""=>""17""",U.S.Tsubaki
823364,RS10-1B18F-1,UST 10-1B18F 1 HT TEETH: 18 BORE: 1 INCH,product_images/82/3364/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""18""",U.S.Tsubaki
823368,RS10-1B18F-1F,UST 10-1B18F 1-3/8 HT TEETH: 18 BORE: 1-3/8 INCH,product_images/82/3368/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/8\"""", ""Teeth""=>""18""",U.S.Tsubaki
823372,RS10-1B18FJ,UST 10-1B18F 5/8 HT TEETH: 18 BORE: 5/8 INCH,product_images/82/3372/ANSI-Spkt.jpg,nan,"""Bore""=>""5/8\"""", ""Teeth""=>""18""",U.S.Tsubaki
823376,RS10-1B19F-1B,UST 10-1B19F 1-1/8 HT TEETH: 19 BORE: 1-1/8 INCH,product_images/82/3376/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""19""",U.S.Tsubaki
823380,RS10-1B19F-1G,UST 10-1B19F 1-7/16 HT TEETH: 19 BORE: 1-7/16 INCH,product_images/82/3380/ANSI-Spkt.jpg,nan,"""Bore""=>""1-7/16\"""", ""Teeth""=>""19""",U.S.Tsubaki
823384,RS10-1B19FL,UST 10-1B19F 3/4 HT TEETH: 19 BORE: 3/4 INCH,product_images/82/3384/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""19""",U.S.Tsubaki
823388,RS10-1B20F-1C,UST 10-1B20F 1-3/16 HT TEETH: 20 BORE: 1-3/16 INCH,product_images/82/3388/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""20""",U.S.Tsubaki
823392,RS10-1B20F-1H,UST 10-1B20F 1-1/2 HT TEETH: 20 BORE: 1-1/2 INCH,product_images/82/3392/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/2\"""", ""Teeth""=>""20""",U.S.Tsubaki
823396,RS10-1B21F-1,UST 10-1B21F 1 HT TEETH: 21 BORE: 1 INCH,product_images/82/3396/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""21""",U.S.Tsubaki
823400,RS10-1B21F-1F,UST 10-1B21F 1-3/8 HT TEETH: 21 BORE: 1-3/8 INCH,product_images/82/3400/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/8\"""", ""Teeth""=>""21""",U.S.Tsubaki
823404,RS10-1B21FP,UST 10-1B21F 7/8 HT TEETH: 21 BORE: 7/8 INCH,product_images/82/3404/ANSI-Spkt.jpg,nan,"""Bore""=>""7/8\"""", ""Teeth""=>""21""",U.S.Tsubaki
823408,RS10-1B22F-1D,UST 10-1B22F 1-1/4 HT TEETH: 22 BORE: 1-1/4 INCH,product_images/82/3408/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/4\"""", ""Teeth""=>""22""",U.S.Tsubaki
823412,RS10-1B22FL,UST 10-1B22F 3/4 HT TEETH: 22 BORE: 3/4 INCH,product_images/82/3412/ANSI-Spkt.jpg,nan,"""Bore""=>""3/4\"""", ""Teeth""=>""22""",U.S.Tsubaki
823416,RS10-1B23F-1C,UST 10-1B23F 1-3/16 HT TEETH: 23 BORE: 1-3/16 INCH,product_images/82/3416/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/16\"""", ""Teeth""=>""23""",U.S.Tsubaki
823420,RS10-1B23F-1H,UST 10-1B23F 1-1/2 HT TEETH: 23 BORE: 1-1/2 INCH,product_images/82/3420/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/2\"""", ""Teeth""=>""23""",U.S.Tsubaki
823424,RS10-1B24F-1B,UST 10-1B24F 1-1/8 HT TEETH: 24 BORE: 1-1/8 INCH,product_images/82/3424/ANSI-Spkt.jpg,nan,"""Bore""=>""1-1/8\"""", ""Teeth""=>""24""",U.S.Tsubaki
823428,RS10-1B24F-1G,UST 10-1B24F 1-7/16 HT TEETH: 24 BORE: 1-7/16 INCH,product_images/82/3428/ANSI-Spkt.jpg,nan,"""Bore""=>""1-7/16\"""", ""Teeth""=>""24""",U.S.Tsubaki
823432,RS10-1B25F-1,UST 10-1B25F 1 HT TEETH: 25 BORE: 1 INCH,product_images/82/3432/ANSI-Spkt.jpg,nan,"""Bore""=>""1\"""", ""Teeth""=>""25""",U.S.Tsubaki
823436,RS10-1B25F-1F,UST 10-1B25F 1-3/8 HT TEETH: 25 BORE: 1-3/8 INCH,product_images/82/3436/ANSI-Spkt.jpg,nan,"""Bore""=>""1-3/8\"""", ""Teeth""=>""25""",U.S.Tsubaki
